t_s,U1_mV,U2_mV,U3_mV
0.589615,39206.860,260034.044,-299240.903
0.589744,26173.290,267691.237,-293864.527
0.589872,13097.267,274914.235,-288011.502
0.590000,0.000,281691.320,-281691.320
0.590128,-13097.267,288011.502,-274914.235
0.590256,-26173.290,293864.527,-267691.237
0.590385,-39206.860,299240.903,-260034.044
0.590513,-52176.836,304131.910,-251955.074
0.590641,-65062.181,308529.613,-243467.432
0.590769,-77841.995,312426.880,-234584.885
0.590897,-90495.549,315817.390,-225321.840
0.591026,-103002.319,318695.643,-215693.323
0.591154,-115342.019,321056.970,-205714.950
0.591282,-127494.634,322897.541,-195402.907
0.591410,-139440.452,324214.372,-184773.920
0.591538,-151160.097,325005.325,-173845.229
0.591667,-162634.560,325269.119,-162634.560
0.591795,-173845.229,325005.325,-151160.097
0.591923,-184773.920,324214.372,-139440.452
0.592051,-195402.907,322897.541,-127494.634
0.592179,-205714.950,321056.970,-115342.019
0.592308,-215693.323,318695.643,-103002.319
0.592436,-225321.840,315817.390,-90495.549
0.592564,-234584.885,312426.880,-77841.995
0.592692,-243467.432,308529.613,-65062.181
0.592821,-251955.074,304131.910,-52176.836
0.592949,-260034.044,299240.903,-39206.860
0.593077,-267691.237,293864.527,-26173.290
0.593205,-274914.235,288011.502,-13097.267
0.593333,-281691.320,281691.320,-0.000
0.593462,-288011.502,274914.235,13097.267
0.593590,-293864.527,267691.237,26173.290
0.593718,-299240.903,260034.044,39206.860
0.593846,-304131.910,251955.074,52176.836
0.593974,-308529.613,243467.432,65062.181
0.594103,-312426.880,234584.885,77841.995
0.594231,-315817.390,225321.840,90495.549
0.594359,-318695.643,215693.323,103002.319
0.594487,-321056.970,205714.950,115342.019
0.594615,-322897.541,195402.907,127494.634
0.594744,-324214.372,184773.920,139440.452
0.594872,-325005.325,173845.229,151160.097
0.595000,-325269.119,162634.560,162634.560
0.595128,-325005.325,151160.097,173845.229
0.595256,-324214.372,139440.452,184773.920
0.595385,-322897.541,127494.634,195402.907
0.595513,-321056.970,115342.019,205714.950
0.595641,-318695.643,103002.319,215693.323
0.595769,-315817.390,90495.549,225321.840
0.595897,-312426.880,77841.995,234584.885
0.596026,-308529.613,65062.181,243467.432
0.596154,-304131.910,52176.836,251955.074
0.596282,-299240.903,39206.860,260034.044
0.596410,-293864.527,26173.290,267691.237
0.596538,-288011.502,13097.267,274914.235
0.596667,-281691.320,0.000,281691.320
0.596795,-274914.235,-13097.267,288011.502
0.596923,-267691.237,-26173.290,293864.527
0.597051,-260034.044,-39206.860,299240.903
0.597179,-251955.074,-52176.836,304131.910
0.597308,-243467.432,-65062.181,308529.613
0.597436,-234584.885,-77841.995,312426.880
0.597564,-225321.840,-90495.549,315817.390
0.597692,-215693.323,-103002.319,318695.643
0.597821,-205714.950,-115342.019,321056.970
0.597949,-195402.907,-127494.634,322897.541
0.598077,-184773.920,-139440.452,324214.372
0.598205,-173845.229,-151160.097,325005.325
0.598333,-162634.560,-162634.560,325269.119
0.598462,-151160.097,-173845.229,325005.325
0.598590,-139440.452,-184773.920,324214.372
0.598718,-127494.634,-195402.907,322897.541
0.598846,-115342.019,-205714.950,321056.970
0.598974,-103002.319,-215693.323,318695.643
0.599103,-90495.549,-225321.840,315817.390
0.599231,-77841.995,-234584.885,312426.880
0.599359,-65062.181,-243467.432,308529.613
0.599487,-52176.836,-251955.074,304131.910
0.599615,-39206.860,-260034.044,299240.903
0.599744,-26173.290,-267691.237,293864.527
0.599872,-13097.267,-274914.235,288011.502
0.600000,-0.000,-281691.320,281691.320
0.600128,13097.267,-288011.502,274914.235
0.600256,26173.290,-293864.527,267691.237
0.600385,39206.860,-299240.903,260034.044
0.600513,52176.836,-304131.910,251955.074
0.600641,65062.181,-308529.613,243467.432
0.600769,77841.995,-312426.880,234584.885
0.600897,90495.549,-315817.390,225321.840
0.601026,103002.319,-318695.643,215693.323
0.601154,115342.019,-321056.970,205714.950
0.601282,127494.634,-322897.541,195402.907
0.601410,139440.452,-324214.372,184773.920
0.601538,151160.097,-325005.325,173845.229
0.601667,162634.560,-325269.119,162634.560
0.601795,173845.229,-325005.325,151160.097
0.601923,184773.920,-324214.372,139440.452
0.602051,195402.907,-322897.541,127494.634
0.602179,205714.950,-321056.970,115342.019
0.602308,215693.323,-318695.643,103002.319
0.602436,225321.840,-315817.390,90495.549
0.602564,234584.885,-312426.880,77841.995
0.602692,243467.432,-308529.613,65062.181
0.602821,251955.074,-304131.910,52176.836
0.602949,260034.044,-299240.903,39206.860
0.603077,267691.237,-293864.527,26173.290
0.603205,274914.235,-288011.502,13097.267
0.603333,281691.320,-281691.320,0.000
0.603462,288011.502,-274914.235,-13097.267
0.603590,293864.527,-267691.237,-26173.290
0.603718,299240.903,-260034.044,-39206.860
0.603846,304131.910,-251955.074,-52176.836
0.603974,308529.613,-243467.432,-65062.181
0.604103,312426.880,-234584.885,-77841.995
0.604231,315817.390,-225321.840,-90495.549
0.604359,318695.643,-215693.323,-103002.319
0.604487,321056.970,-205714.950,-115342.019
0.604615,322897.541,-195402.907,-127494.634
0.604744,324214.372,-184773.920,-139440.452
0.604872,325005.325,-173845.229,-151160.097
0.605000,325269.119,-162634.560,-162634.560
0.605128,325005.325,-151160.097,-173845.229
0.605256,324214.372,-139440.452,-184773.920
0.605385,322897.541,-127494.634,-195402.907
0.605513,321056.970,-115342.019,-205714.950
0.605641,318695.643,-103002.319,-215693.323
0.605769,315817.390,-90495.549,-225321.840
0.605897,312426.880,-77841.995,-234584.885
0.606026,308529.613,-65062.181,-243467.432
0.606154,304131.910,-52176.836,-251955.074
0.606282,299240.903,-39206.860,-260034.044
0.606410,293864.527,-26173.290,-267691.237
0.606538,288011.502,-13097.267,-274914.235
0.606667,281691.320,-0.000,-281691.320
0.606795,274914.235,13097.267,-288011.502
0.606923,267691.237,26173.290,-293864.527
0.607051,260034.044,39206.860,-299240.903
0.607179,251955.074,52176.836,-304131.910
0.607308,243467.432,65062.181,-308529.613
0.607436,234584.885,77841.995,-312426.880
0.607564,225321.840,90495.549,-315817.390
0.607692,215693.323,103002.319,-318695.643
0.607821,205714.950,115342.019,-321056.970
0.607949,195402.907,127494.634,-322897.541
0.608077,184773.920,139440.452,-324214.372
0.608205,173845.229,151160.097,-325005.325
0.608333,162634.560,162634.560,-325269.119
0.608462,151160.097,173845.229,-325005.325
0.608590,139440.452,184773.920,-324214.372
0.608718,127494.634,195402.907,-322897.541
0.608846,115342.019,205714.950,-321056.970
0.608974,103002.319,215693.323,-318695.643
0.609103,90495.549,225321.840,-315817.390
0.609231,77841.995,234584.885,-312426.880
0.609359,65062.181,243467.432,-308529.613
0.609487,52176.836,251955.074,-304131.910
0.609615,39206.860,260034.044,-299240.903
0.609744,26173.290,267691.237,-293864.527
0.609872,13097.267,274914.235,-288011.502
0.610000,0.000,281691.320,-281691.320
0.610128,-13097.267,288011.502,-274914.235
0.610256,-26173.290,293864.527,-267691.237
0.610385,-39206.860,299240.903,-260034.044
0.610513,-52176.836,304131.910,-251955.074
0.610641,-65062.181,308529.613,-243467.432
0.610769,-77841.995,312426.880,-234584.885
0.610897,-90495.549,315817.390,-225321.840
0.611026,-103002.319,318695.643,-215693.323
0.611154,-115342.019,321056.970,-205714.950
0.611282,-127494.634,322897.541,-195402.907
0.611410,-139440.452,324214.372,-184773.920
0.611538,-151160.097,325005.325,-173845.229
0.611667,-162634.560,325269.119,-162634.560
0.611795,-173845.229,325005.325,-151160.097
0.611923,-184773.920,324214.372,-139440.452
0.612051,-195402.907,322897.541,-127494.634
0.612179,-205714.950,321056.970,-115342.019
0.612308,-215693.323,318695.643,-103002.319
0.612436,-225321.840,315817.390,-90495.549
0.612564,-234584.885,312426.880,-77841.995
0.612692,-243467.432,308529.613,-65062.181
0.612821,-251955.074,304131.910,-52176.836
0.612949,-260034.044,299240.903,-39206.860
0.613077,-267691.237,293864.527,-26173.290
0.613205,-274914.235,288011.502,-13097.267
0.613333,-281691.320,281691.320,-0.000
0.613462,-288011.502,274914.235,13097.267
0.613590,-293864.527,267691.237,26173.290
0.613718,-299240.903,260034.044,39206.860
0.613846,-304131.910,251955.074,52176.836
0.613974,-308529.613,243467.432,65062.181
0.614103,-312426.880,234584.885,77841.995
0.614231,-315817.390,225321.840,90495.549
0.614359,-318695.643,215693.323,103002.319
0.614487,-321056.970,205714.950,115342.019
0.614615,-322897.541,195402.907,127494.634
0.614744,-324214.372,184773.920,139440.452
0.614872,-325005.325,173845.229,151160.097
0.615000,-325269.119,162634.560,162634.560
0.615128,-325005.325,151160.097,173845.229
0.615256,-324214.372,139440.452,184773.920
0.615385,-322897.541,127494.634,195402.907
0.615513,-321056.970,115342.019,205714.950
0.615641,-318695.643,103002.319,215693.323
0.615769,-315817.390,90495.549,225321.840
0.615897,-312426.880,77841.995,234584.885
0.616026,-308529.613,65062.181,243467.432
0.616154,-304131.910,52176.836,251955.074
0.616282,-299240.903,39206.860,260034.044
0.616410,-293864.527,26173.290,267691.237
0.616538,-288011.502,13097.267,274914.235
0.616667,-281691.320,0.000,281691.320
0.616795,-274914.235,-13097.267,288011.502
0.616923,-267691.237,-26173.290,293864.527
0.617051,-260034.044,-39206.860,299240.903
0.617179,-251955.074,-52176.836,304131.910
0.617308,-243467.432,-65062.181,308529.613
0.617436,-234584.885,-77841.995,312426.880
0.617564,-225321.840,-90495.549,315817.390
0.617692,-215693.323,-103002.319,318695.643
0.617821,-205714.950,-115342.019,321056.970
0.617949,-195402.907,-127494.634,322897.541
0.618077,-184773.920,-139440.452,324214.372
0.618205,-173845.229,-151160.097,325005.325
0.618333,-162634.560,-162634.560,325269.119
0.618462,-151160.097,-173845.229,325005.325
0.618590,-139440.452,-184773.920,324214.372
0.618718,-127494.634,-195402.907,322897.541
0.618846,-115342.019,-205714.950,321056.970
0.618974,-103002.319,-215693.323,318695.643
0.619103,-90495.549,-225321.840,315817.390
0.619231,-77841.995,-234584.885,312426.880
0.619359,-65062.181,-243467.432,308529.613
0.619487,-52176.836,-251955.074,304131.910
0.619615,-39206.860,-260034.044,299240.903
0.619744,-26173.290,-267691.237,293864.527
0.619872,-13097.267,-274914.235,288011.502
0.620000,-0.000,-281691.320,281691.320
0.620128,13097.267,-288011.502,274914.235
0.620256,26173.290,-293864.527,267691.237
0.620385,39206.860,-299240.903,260034.044
0.620513,52176.836,-304131.910,251955.074
0.620641,65062.181,-308529.613,243467.432
0.620769,77841.995,-312426.880,234584.885
0.620897,90495.549,-315817.390,225321.840
0.621026,103002.319,-318695.643,215693.323
0.621154,115342.019,-321056.970,205714.950
0.621282,127494.634,-322897.541,195402.907
0.621410,139440.452,-324214.372,184773.920
0.621538,151160.097,-325005.325,173845.229
0.621667,162634.560,-325269.119,162634.560
0.621795,173845.229,-325005.325,151160.097
0.621923,184773.920,-324214.372,139440.452
0.622051,195402.907,-322897.541,127494.634
0.622179,205714.950,-321056.970,115342.019
0.622308,215693.323,-318695.643,103002.319
0.622436,225321.840,-315817.390,90495.549
0.622564,234584.885,-312426.880,77841.995
0.622692,243467.432,-308529.613,65062.181
0.622821,251955.074,-304131.910,52176.836
0.622949,260034.044,-299240.903,39206.860
0.623077,267691.237,-293864.527,26173.290
0.623205,274914.235,-288011.502,13097.267
0.623333,281691.320,-281691.320,0.000
0.623462,288011.502,-274914.235,-13097.267
0.623590,293864.527,-267691.237,-26173.290
0.623718,299240.903,-260034.044,-39206.860
0.623846,304131.910,-251955.074,-52176.836
0.623974,308529.613,-243467.432,-65062.181
0.624103,312426.880,-234584.885,-77841.995
0.624231,315817.390,-225321.840,-90495.549
0.624359,318695.643,-215693.323,-103002.319
0.624487,321056.970,-205714.950,-115342.019
0.624615,322897.541,-195402.907,-127494.634
0.624744,324214.372,-184773.920,-139440.452
0.624872,325005.325,-173845.229,-151160.097
0.625000,325269.119,-162634.560,-162634.560
0.625128,325005.325,-151160.097,-173845.229
0.625256,324214.372,-139440.452,-184773.920
0.625385,322897.541,-127494.634,-195402.907
0.625513,321056.970,-115342.019,-205714.950
0.625641,318695.643,-103002.319,-215693.323
0.625769,315817.390,-90495.549,-225321.840
0.625897,312426.880,-77841.995,-234584.885
0.626026,308529.613,-65062.181,-243467.432
0.626154,304131.910,-52176.836,-251955.074
0.626282,299240.903,-39206.860,-260034.044
0.626410,293864.527,-26173.290,-267691.237
0.626538,288011.502,-13097.267,-274914.235
0.626667,281691.320,-0.000,-281691.320
0.626795,274914.235,13097.267,-288011.502
0.626923,267691.237,26173.290,-293864.527
0.627051,260034.044,39206.860,-299240.903
0.627179,251955.074,52176.836,-304131.910
0.627308,243467.432,65062.181,-308529.613
0.627436,234584.885,77841.995,-312426.880
0.627564,225321.840,90495.549,-315817.390
0.627692,215693.323,103002.319,-318695.643
0.627821,205714.950,115342.019,-321056.970
0.627949,195402.907,127494.634,-322897.541
0.628077,184773.920,139440.452,-324214.372
0.628205,173845.229,151160.097,-325005.325
0.628333,162634.560,162634.560,-325269.119
0.628462,151160.097,173845.229,-325005.325
0.628590,139440.452,184773.920,-324214.372
0.628718,127494.634,195402.907,-322897.541
0.628846,115342.019,205714.950,-321056.970
0.628974,103002.319,215693.323,-318695.643
0.629103,90495.549,225321.840,-315817.390
0.629231,77841.995,234584.885,-312426.880
0.629359,65062.181,243467.432,-308529.613
0.629487,52176.836,251955.074,-304131.910
0.629615,39206.860,260034.044,-299240.903
0.629744,26173.290,267691.237,-293864.527
0.629872,13097.267,274914.235,-288011.502
0.630000,0.000,281691.320,-281691.320
0.630128,-13097.267,288011.502,-274914.235
0.630256,-26173.290,293864.527,-267691.237
0.630385,-39206.860,299240.903,-260034.044
0.630513,-52176.836,304131.910,-251955.074
0.630641,-65062.181,308529.613,-243467.432
0.630769,-77841.995,312426.880,-234584.885
0.630897,-90495.549,315817.390,-225321.840
0.631026,-103002.319,318695.643,-215693.323
0.631154,-115342.019,321056.970,-205714.950
0.631282,-127494.634,322897.541,-195402.907
0.631410,-139440.452,324214.372,-184773.920
0.631538,-151160.097,325005.325,-173845.229
0.631667,-162634.560,325269.119,-162634.560
0.631795,-173845.229,325005.325,-151160.097
0.631923,-184773.920,324214.372,-139440.452
0.632051,-195402.907,322897.541,-127494.634
0.632179,-205714.950,321056.970,-115342.019
0.632308,-215693.323,318695.643,-103002.319
0.632436,-225321.840,315817.390,-90495.549
0.632564,-234584.885,312426.880,-77841.995
0.632692,-243467.432,308529.613,-65062.181
0.632821,-251955.074,304131.910,-52176.836
0.632949,-260034.044,299240.903,-39206.860
0.633077,-267691.237,293864.527,-26173.290
0.633205,-274914.235,288011.502,-13097.267
0.633333,-281691.320,281691.320,-0.000
0.633462,-288011.502,274914.235,13097.267
0.633590,-293864.527,267691.237,26173.290
0.633718,-299240.903,260034.044,39206.860
0.633846,-304131.910,251955.074,52176.836
0.633974,-308529.613,243467.432,65062.181
0.634103,-312426.880,234584.885,77841.995
0.634231,-315817.390,225321.840,90495.549
0.634359,-318695.643,215693.323,103002.319
0.634487,-321056.970,205714.950,115342.019
0.634615,-322897.541,195402.907,127494.634
0.634744,-324214.372,184773.920,139440.452
0.634872,-325005.325,173845.229,151160.097
0.635000,-325269.119,162634.560,162634.560
0.635128,-325005.325,151160.097,173845.229
0.635256,-324214.372,139440.452,184773.920
0.635385,-322897.541,127494.634,195402.907
0.635513,-321056.970,115342.019,205714.950
0.635641,-318695.643,103002.319,215693.323
0.635769,-315817.390,90495.549,225321.840
0.635897,-312426.880,77841.995,234584.885
0.636026,-308529.613,65062.181,243467.432
0.636154,-304131.910,52176.836,251955.074
0.636282,-299240.903,39206.860,260034.044
0.636410,-293864.527,26173.290,267691.237
0.636538,-288011.502,13097.267,274914.235
0.636667,-281691.320,0.000,281691.320
0.636795,-274914.235,-13097.267,288011.502
0.636923,-267691.237,-26173.290,293864.527
0.637051,-260034.044,-39206.860,299240.903
0.637179,-251955.074,-52176.836,304131.910
0.637308,-243467.432,-65062.181,308529.613
0.637436,-234584.885,-77841.995,312426.880
0.637564,-225321.840,-90495.549,315817.390
0.637692,-215693.323,-103002.319,318695.643
0.637821,-205714.950,-115342.019,321056.970
0.637949,-195402.907,-127494.634,322897.541
0.638077,-184773.920,-139440.452,324214.372
0.638205,-173845.229,-151160.097,325005.325
0.638333,-162634.560,-162634.560,325269.119
0.638462,-151160.097,-173845.229,325005.325
0.638590,-139440.452,-184773.920,324214.372
0.638718,-127494.634,-195402.907,322897.541
0.638846,-115342.019,-205714.950,321056.970
0.638974,-103002.319,-215693.323,318695.643
0.639103,-90495.549,-225321.840,315817.390
0.639231,-77841.995,-234584.885,312426.880
0.639359,-65062.181,-243467.432,308529.613
0.639487,-52176.836,-251955.074,304131.910
0.639615,-39206.860,-260034.044,299240.903
0.639744,-26173.290,-267691.237,293864.527
0.639872,-13097.267,-274914.235,288011.502
0.640000,-0.000,-281691.320,281691.320
0.640128,13097.267,-288011.502,274914.235
0.640256,26173.290,-293864.527,267691.237
0.640385,39206.860,-299240.903,260034.044
0.640513,52176.836,-304131.910,251955.074
0.640641,65062.181,-308529.613,243467.432
0.640769,77841.995,-312426.880,234584.885
0.640897,90495.549,-315817.390,225321.840
0.641026,103002.319,-318695.643,215693.323
0.641154,115342.019,-321056.970,205714.950
0.641282,127494.634,-322897.541,195402.907
0.641410,139440.452,-324214.372,184773.920
0.641538,151160.097,-325005.325,173845.229
0.641667,162634.560,-325269.119,162634.560
0.641795,173845.229,-325005.325,151160.097
0.641923,184773.920,-324214.372,139440.452
0.642051,195402.907,-322897.541,127494.634
0.642179,205714.950,-321056.970,115342.019
0.642308,215693.323,-318695.643,103002.319
0.642436,225321.840,-315817.390,90495.549
0.642564,234584.885,-312426.880,77841.995
0.642692,243467.432,-308529.613,65062.181
0.642821,251955.074,-304131.910,52176.836
0.642949,260034.044,-299240.903,39206.860
0.643077,267691.237,-293864.527,26173.290
0.643205,274914.235,-288011.502,13097.267
0.643333,281691.320,-281691.320,0.000
0.643462,288011.502,-274914.235,-13097.267
0.643590,293864.527,-267691.237,-26173.290
0.643718,299240.903,-260034.044,-39206.860
0.643846,304131.910,-251955.074,-52176.836
0.643974,308529.613,-243467.432,-65062.181
0.644103,312426.880,-234584.885,-77841.995
0.644231,315817.390,-225321.840,-90495.549
0.644359,318695.643,-215693.323,-103002.319
0.644487,321056.970,-205714.950,-115342.019
0.644615,322897.541,-195402.907,-127494.634
0.644744,324214.372,-184773.920,-139440.452
0.644872,325005.325,-173845.229,-151160.097
0.645000,325269.119,-162634.560,-162634.560
0.645128,325005.325,-151160.097,-173845.229
0.645256,324214.372,-139440.452,-184773.920
0.645385,322897.541,-127494.634,-195402.907
0.645513,321056.970,-115342.019,-205714.950
0.645641,318695.643,-103002.319,-215693.323
0.645769,315817.390,-90495.549,-225321.840
0.645897,312426.880,-77841.995,-234584.885
0.646026,308529.613,-65062.181,-243467.432
0.646154,304131.910,-52176.836,-251955.074
0.646282,299240.903,-39206.860,-260034.044
0.646410,293864.527,-26173.290,-267691.237
0.646538,288011.502,-13097.267,-274914.235
0.646667,281691.320,-0.000,-281691.320
0.646795,274914.235,13097.267,-288011.502
0.646923,267691.237,26173.290,-293864.527
0.647051,260034.044,39206.860,-299240.903
0.647179,251955.074,52176.836,-304131.910
0.647308,243467.432,65062.181,-308529.613
0.647436,234584.885,77841.995,-312426.880
0.647564,225321.840,90495.549,-315817.390
0.647692,215693.323,103002.319,-318695.643
0.647821,205714.950,115342.019,-321056.970
0.647949,195402.907,127494.634,-322897.541
0.648077,184773.920,139440.452,-324214.372
0.648205,173845.229,151160.097,-325005.325
0.648333,162634.560,162634.560,-325269.119
0.648462,151160.097,173845.229,-325005.325
0.648590,139440.452,184773.920,-324214.372
0.648718,127494.634,195402.907,-322897.541
0.648846,115342.019,205714.950,-321056.970
0.648974,103002.319,215693.323,-318695.643
0.649103,90495.549,225321.840,-315817.390
0.649231,77841.995,234584.885,-312426.880
0.649359,65062.181,243467.432,-308529.613
0.649487,52176.836,251955.074,-304131.910
0.649615,39206.860,260034.044,-299240.903
0.649744,26173.290,267691.237,-293864.527
0.649872,13097.267,274914.235,-288011.502
0.650000,0.000,281691.320,-281691.320
0.650128,-13097.267,288011.502,-274914.235
0.650256,-26173.290,293864.527,-267691.237
0.650385,-39206.860,299240.903,-260034.044
0.650513,-52176.836,304131.910,-251955.074
0.650641,-65062.181,308529.613,-243467.432
0.650769,-77841.995,312426.880,-234584.885
0.650897,-90495.549,315817.390,-225321.840
0.651026,-103002.319,318695.643,-215693.323
0.651154,-115342.019,321056.970,-205714.950
0.651282,-127494.634,322897.541,-195402.907
0.651410,-139440.452,324214.372,-184773.920
0.651538,-151160.097,325005.325,-173845.229
0.651667,-162634.560,325269.119,-162634.560
0.651795,-173845.229,325005.325,-151160.097
0.651923,-184773.920,324214.372,-139440.452
0.652051,-195402.907,322897.541,-127494.634
0.652179,-205714.950,321056.970,-115342.019
0.652308,-215693.323,318695.643,-103002.319
0.652436,-225321.840,315817.390,-90495.549
0.652564,-234584.885,312426.880,-77841.995
0.652692,-243467.432,308529.613,-65062.181
0.652821,-251955.074,304131.910,-52176.836
0.652949,-260034.044,299240.903,-39206.860
0.653077,-267691.237,293864.527,-26173.290
0.653205,-274914.235,288011.502,-13097.267
0.653333,-281691.320,281691.320,-0.000
0.653462,-288011.502,274914.235,13097.267
0.653590,-293864.527,267691.237,26173.290
0.653718,-299240.903,260034.044,39206.860
0.653846,-304131.910,251955.074,52176.836
0.653974,-308529.613,243467.432,65062.181
0.654103,-312426.880,234584.885,77841.995
0.654231,-315817.390,225321.840,90495.549
0.654359,-318695.643,215693.323,103002.319
0.654487,-321056.970,205714.950,115342.019
0.654615,-322897.541,195402.907,127494.634
0.654744,-324214.372,184773.920,139440.452
0.654872,-325005.325,173845.229,151160.097
0.655000,-325269.119,162634.560,162634.560
0.655128,-325005.325,151160.097,173845.229
0.655256,-324214.372,139440.452,184773.920
0.655385,-322897.541,127494.634,195402.907
0.655513,-321056.970,115342.019,205714.950
0.655641,-318695.643,103002.319,215693.323
0.655769,-315817.390,90495.549,225321.840
0.655897,-312426.880,77841.995,234584.885
0.656026,-308529.613,65062.181,243467.432
0.656154,-304131.910,52176.836,251955.074
0.656282,-299240.903,39206.860,260034.044
0.656410,-293864.527,26173.290,267691.237
0.656538,-288011.502,13097.267,274914.235
0.656667,-281691.320,0.000,281691.320
0.656795,-274914.235,-13097.267,288011.502
0.656923,-267691.237,-26173.290,293864.527
0.657051,-260034.044,-39206.860,299240.903
0.657179,-251955.074,-52176.836,304131.910
0.657308,-243467.432,-65062.181,308529.613
0.657436,-234584.885,-77841.995,312426.880
0.657564,-225321.840,-90495.549,315817.390
0.657692,-215693.323,-103002.319,318695.643
0.657821,-205714.950,-115342.019,321056.970
0.657949,-195402.907,-127494.634,322897.541
0.658077,-184773.920,-139440.452,324214.372
0.658205,-173845.229,-151160.097,325005.325
0.658333,-162634.560,-162634.560,325269.119
0.658462,-151160.097,-173845.229,325005.325
0.658590,-139440.452,-184773.920,324214.372
0.658718,-127494.634,-195402.907,322897.541
0.658846,-115342.019,-205714.950,321056.970
0.658974,-103002.319,-215693.323,318695.643
0.659103,-90495.549,-225321.840,315817.390
0.659231,-77841.995,-234584.885,312426.880
0.659359,-65062.181,-243467.432,308529.613
0.659487,-52176.836,-251955.074,304131.910
0.659615,-39206.860,-260034.044,299240.903
0.659744,-26173.290,-267691.237,293864.527
0.659872,-13097.267,-274914.235,288011.502
0.660000,-0.000,-281691.320,281691.320
0.660128,13097.267,-288011.502,274914.235
0.660256,26173.290,-293864.527,267691.237
0.660385,39206.860,-299240.903,260034.044
0.660513,52176.836,-304131.910,251955.074
0.660641,65062.181,-308529.613,243467.432
0.660769,77841.995,-312426.880,234584.885
0.660897,90495.549,-315817.390,225321.840
0.661026,103002.319,-318695.643,215693.323
0.661154,115342.019,-321056.970,205714.950
0.661282,127494.634,-322897.541,195402.907
0.661410,139440.452,-324214.372,184773.920
0.661538,151160.097,-325005.325,173845.229
0.661667,162634.560,-325269.119,162634.560
0.661795,173845.229,-325005.325,151160.097
0.661923,184773.920,-324214.372,139440.452
0.662051,195402.907,-322897.541,127494.634
0.662179,205714.950,-321056.970,115342.019
0.662308,215693.323,-318695.643,103002.319
0.662436,225321.840,-315817.390,90495.549
0.662564,234584.885,-312426.880,77841.995
0.662692,243467.432,-308529.613,65062.181
0.662821,251955.074,-304131.910,52176.836
0.662949,260034.044,-299240.903,39206.860
0.663077,267691.237,-293864.527,26173.290
0.663205,274914.235,-288011.502,13097.267
0.663333,281691.320,-281691.320,0.000
0.663462,288011.502,-274914.235,-13097.267
0.663590,293864.527,-267691.237,-26173.290
0.663718,299240.903,-260034.044,-39206.860
0.663846,304131.910,-251955.074,-52176.836
0.663974,308529.613,-243467.432,-65062.181
0.664103,312426.880,-234584.885,-77841.995
0.664231,315817.390,-225321.840,-90495.549
0.664359,318695.643,-215693.323,-103002.319
0.664487,321056.970,-205714.950,-115342.019
0.664615,322897.541,-195402.907,-127494.634
0.664744,324214.372,-184773.920,-139440.452
0.664872,325005.325,-173845.229,-151160.097
0.665000,325269.119,-162634.560,-162634.560
0.665128,325005.325,-151160.097,-173845.229
0.665256,324214.372,-139440.452,-184773.920
0.665385,322897.541,-127494.634,-195402.907
0.665513,321056.970,-115342.019,-205714.950
0.665641,318695.643,-103002.319,-215693.323
0.665769,315817.390,-90495.549,-225321.840
0.665897,312426.880,-77841.995,-234584.885
0.666026,308529.613,-65062.181,-243467.432
0.666154,304131.910,-52176.836,-251955.074
0.666282,299240.903,-39206.860,-260034.044
0.666410,293864.527,-26173.290,-267691.237
0.666538,288011.502,-13097.267,-274914.235
0.666667,281691.320,-0.000,-281691.320
0.666795,274914.235,13097.267,-288011.502
0.666923,267691.237,26173.290,-293864.527
0.667051,260034.044,39206.860,-299240.903
0.667179,251955.074,52176.836,-304131.910
0.667308,243467.432,65062.181,-308529.613
0.667436,234584.885,77841.995,-312426.880
0.667564,225321.840,90495.549,-315817.390
0.667692,215693.323,103002.319,-318695.643
0.667821,205714.950,115342.019,-321056.970
0.667949,195402.907,127494.634,-322897.541
0.668077,184773.920,139440.452,-324214.372
0.668205,173845.229,151160.097,-325005.325
0.668333,162634.560,162634.560,-325269.119
0.668462,151160.097,173845.229,-325005.325
0.668590,139440.452,184773.920,-324214.372
0.668718,127494.634,195402.907,-322897.541
0.668846,115342.019,205714.950,-321056.970
0.668974,103002.319,215693.323,-318695.643
0.669103,90495.549,225321.840,-315817.390
0.669231,77841.995,234584.885,-312426.880
0.669359,65062.181,243467.432,-308529.613
0.669487,52176.836,251955.074,-304131.910
0.669615,39206.860,260034.044,-299240.903
0.669744,26173.290,267691.237,-293864.527
0.669872,13097.267,274914.235,-288011.502
0.670000,0.000,281691.320,-281691.320
0.670128,-13097.267,288011.502,-274914.235
0.670256,-26173.290,293864.527,-267691.237
0.670385,-39206.860,299240.903,-260034.044
0.670513,-52176.836,304131.910,-251955.074
0.670641,-65062.181,308529.613,-243467.432
0.670769,-77841.995,312426.880,-234584.885
0.670897,-90495.549,315817.390,-225321.840
0.671026,-103002.319,318695.643,-215693.323
0.671154,-115342.019,321056.970,-205714.950
0.671282,-127494.634,322897.541,-195402.907
0.671410,-139440.452,324214.372,-184773.920
0.671538,-151160.097,325005.325,-173845.229
0.671667,-162634.560,325269.119,-162634.560
0.671795,-173845.229,325005.325,-151160.097
0.671923,-184773.920,324214.372,-139440.452
0.672051,-195402.907,322897.541,-127494.634
0.672179,-205714.950,321056.970,-115342.019
0.672308,-215693.323,318695.643,-103002.319
0.672436,-225321.840,315817.390,-90495.549
0.672564,-234584.885,312426.880,-77841.995
0.672692,-243467.432,308529.613,-65062.181
0.672821,-251955.074,304131.910,-52176.836
